brick_id,pickup_start,pickup_end,pickup_attempts,belt_activation,place_end
14,20240615_132205,20240615_132232,1,0,20240615_132242
15,20240615_132242,20240615_132256,1,0,20240615_132307
16,20240615_132307,20240615_132333,3,0,20240615_132344
17,20240615_132344,20240615_132358,1,0,20240615_132409
18,20240615_132409,20240615_132422,1,0,20240615_132433
