brick_id,pickup_start,pickup_end,pickup_attempts,belt_activation,place_end
36,20240615_134358,20240615_134425,1,0,20240615_134436
37,20240615_134436,20240615_134449,1,0,20240615_134500
38,20240615_134500,20240615_134514,1,0,20240615_134525
39,20240615_134525,20240615_134538,1,0,20240615_134549
40,20240615_134549,20240615_134610,2,0,20240615_134621
41,20240615_134621,20240615_134711,2,1,20240615_134722
42,20240615_134722,20240615_134735,1,0,20240615_134747
