brick_id,pickup_start,pickup_end,pickup_attempts,belt_activation,place_end
39,20240617_151128,20240617_151247,4,1,20240617_151259
153,20240617_151259,20240617_151344,2,1,20240617_151357
154,20240617_151357,20240617_151422,2,0,20240617_151434
89,20240617_151434,20240617_151708,6,4,20240617_151725
