brick_id,pickup_start,pickup_end,pickup_attempts,belt_activation,place_end
43,20240625_142626,20240625_142955,4,8,20240625_143007
50,20240625_143007,20240625_143150,2,4,20240625_143203
39,20240625_143203,20240625_144529,3,41,20240625_144542
41,20240625_144542,20240625_144556,1,0,20240625_144609
44,20240625_144609,20240625_144748,2,4,20240625_144801
