brick_id,pickup_start,pickup_end,pickup_attempts,belt_activation,place_end
54,20240625_150758,20240625_150823,1,0,20240625_150839
49,20240625_150839,20240625_151203,4,8,20240625_151215
52,20240625_151215,20240625_151436,2,6,20240625_151452
