brick_id,pickup_start,pickup_end,pickup_attempts,belt_activation,place_end
86,20240626_110034,20240626_110058,1,0,20240626_110111
87,20240626_110111,20240626_110146,1,1,20240626_110159
72,20240626_110159,20240626_110503,1,9,20240626_110514
78,20240626_110514,20240626_110721,1,6,20240626_110733
