brick_id,pickup_start,pickup_end,pickup_attempts,belt_activation,place_end
10,20240615_131450,20240615_131517,1,0,20240615_131528
11,20240615_131528,20240615_131541,1,0,20240615_131552
12,20240615_131552,20240615_131612,2,0,20240615_131623
13,20240615_131623,20240615_131637,1,0,20240615_131648
