brick_id,pickup_start,pickup_end,pickup_attempts,belt_activation,place_end
43,20240617_154604,20240617_154711,3,1,20240617_154722
10,20240617_154722,20240617_154757,1,1,20240617_154812
14,20240617_154812,20240617_154957,3,3,20240617_155014
55,20240617_155014,20240617_155124,2,2,20240617_155136
56,20240617_155136,20240617_155240,4,1,20240617_155253
30,20240617_155253,20240617_155329,1,1,20240617_155342
