brick_id,pickup_start,pickup_end,pickup_attempts,belt_activation,place_end
47,20240625_145012,20240625_145129,2,2,20240625_145146
51,20240625_145146,20240625_145329,2,4,20240625_145342
40,20240625_145342,20240625_145404,2,0,20240625_145415
45,20240625_145415,20240625_145957,2,17,20240625_150010
48,20240625_150010,20240625_150352,1,11,20240625_150404
