brick_id,pickup_start,pickup_end,pickup_attempts,belt_activation,place_end
88,20240617_142854,20240617_143035,7,1,20240617_143048
90,20240617_143048,20240617_143124,1,1,20240617_143137
158,20240617_143137,20240617_143151,1,0,20240617_143203
159,20240617_143203,20240617_143239,1,1,20240617_143251
94,20240617_143251,20240617_143306,1,0,20240617_143318
