,0,1,2
0,4,-0.27101147244289714,0
1,0,-0.27101147244289714,0
2,2,-0.27101147244289714,0
3,1,-0.27101147244289714,0
4,5,-0.27101147244289714,0
5,3,-0.27101147244289714,0
6,0,0.2919354392187699,1
7,2,0.3908781344549426,1
8,1,0.23778285285289175,1
9,3,0.950454151394099,1
10,5,-0.2621274281453659,1
11,4,0.5017549234740744,1
12,4,0.5017549234740744,1
13,0,0.5017549234740744,1
14,2,0.5017549234740744,1
15,1,0.5017549234740744,1
16,3,0.5017549234740744,1
17,5,0.5017549234740744,1
18,0,0.29200126795895914,2
19,2,0.394069747543582,2
20,1,0.2395640049699213,2
21,3,0.9774684761878428,2
22,4,0.5046509891740157,2
23,5,-0.2783191071886904,2
24,4,-0.2783191071886904,2
25,0,-0.2783191071886904,2
26,2,-0.2783191071886904,2
27,1,-0.2783191071886904,2
28,5,-0.2783191071886904,2
29,3,-0.2783191071886904,2
30,0,0.2919354392187699,3
31,2,0.3904004659801914,3
32,1,0.23818689743510643,3
33,3,0.9447339009835471,3
34,4,0.5051773813013932,3
35,5,-0.2711532683763248,3
36,4,-0.2711532683763248,3
37,0,-0.2711532683763248,3
38,2,-0.2711532683763248,3
39,1,-0.2711532683763248,3
40,5,-0.2711532683763248,3
41,3,-0.2711532683763248,3
42,0,0.29188196037122616,4
43,2,0.3910366478765199,4
44,1,0.2404710320300215,4
45,3,0.9613182134952143,4
46,4,0.5046791290876982,4
47,5,-0.27101147244289714,4
48,4,-0.27101147244289714,4
49,0,-0.27101147244289714,4
50,2,-0.27101147244289714,4
51,1,-0.27101147244289714,4
52,5,-0.27101147244289714,4
53,3,-0.27101147244289714,4
54,0,0.291582138269568,5
55,1,0.23857116203924972,5
56,2,0.31561280168091826,5
57,3,0.9804432613879289,5
58,4,0.5046509891740157,5
59,5,-0.27522185787298575,5
60,4,-0.27522185787298575,5
61,0,-0.27522185787298575,5
62,2,-0.27522185787298575,5
63,1,-0.27522185787298575,5
64,3,-0.27522185787298575,5
65,5,-0.27522185787298575,5
66,0,0.29212460428546366,6
67,1,0.240789319343863,6
68,2,0.3835647404671824,6
69,3,0.9517864382866349,6
70,4,0.5044330722309808,6
71,5,-0.3580741434577326,6
72,4,-0.3580741434577326,6
73,0,-0.3580741434577326,6
74,2,-0.3580741434577326,6
75,1,-0.3580741434577326,6
76,3,-0.3580741434577326,6
77,5,-0.3580741434577326,6
78,0,0.29186510916132147,7
79,1,0.23853796775900798,7
80,2,0.3877883434500954,7
81,3,0.9695450962574417,7
82,4,0.5094248289466441,7
83,5,-0.2621274281453659,7
84,4,-0.2621274281453659,7
85,0,-0.2621274281453659,7
86,2,-0.2621274281453659,7
87,1,-0.2621274281453659,7
88,3,-0.2621274281453659,7
89,5,-0.2621274281453659,7
90,0,0.2916526681940941,8
91,1,0.23723637728582056,8
92,2,0.3944318943011736,8
93,3,0.9735956335187741,8
94,5,-0.27101147244289714,8
95,4,0.5044330722309808,8
96,4,0.5044330722309808,8
97,0,0.5044330722309808,8
98,2,0.5044330722309808,8
99,1,0.5044330722309808,8
100,5,0.5044330722309808,8
101,3,0.5044330722309808,8
102,0,0.2919354392187699,9
103,1,0.23962808290492899,9
104,2,0.38761827708026597,9
105,3,0.9612818877993246,9
106,4,0.5017549234740744,9
107,5,-0.2622703139052613,9
108,4,-0.2622703139052613,9
109,0,-0.2622703139052613,9
110,2,-0.2622703139052613,9
111,1,-0.2622703139052613,9
112,5,-0.2622703139052613,9
113,3,-0.2622703139052613,9
114,0,0.2919354392187699,10
115,2,0.3943939150217847,10
116,1,0.24036312131295826,10
117,3,0.9630337175792306,10
118,4,0.5046509891740157,10
119,5,-0.2622703139052613,10
120,4,-0.2622703139052613,10
121,0,-0.2622703139052613,10
122,2,-0.2622703139052613,10
123,1,-0.2622703139052613,10
124,3,-0.2622703139052613,10
125,5,-0.2622703139052613,10
126,0,0.2885992825169851,11
127,2,0.3943939150217847,11
128,1,0.23962808290492899,11
129,3,0.963888083332201,11
130,4,0.5051773813013932,11
131,5,-0.2622703139052613,11
132,4,-0.2622703139052613,11
133,0,-0.2622703139052613,11
134,2,-0.2622703139052613,11
135,1,-0.2622703139052613,11
136,5,-0.2622703139052613,11
137,3,-0.2622703139052613,11
138,0,0.29188196037122616,12
139,2,0.3905420096581512,12
140,1,0.24008046059501412,12
141,3,0.9760012570223012,12
142,5,-0.27101147244289714,12
143,4,0.5017886971399134,12
