3,26673327,-1726340,4372001
3,26882932,-1661665,4532598
3,26446985,-1903633,4444334
3,26881560,-1656205,4626475
3,26757140,-1768444,4400783
3,26582570,-1796662,4329563
3,26824262,-1697072,4592243
3,26542151,-1832165,4369593
3,26880974,-1641282,4594870
3,26608410,-1906036,4382486
3,26725846,-1608965,4347375
3,26876149,-1742906,4611410
3,26524839,-1822660,4342345
3,26946335,-1608707,4517444
3,26590864,-1813817,4404784
3,26798297,-1642763,4554919
3,26819482,-1760633,4497332
3,26449103,-1782699,4374876
3,26892496,-1729570,4574753
3,26712894,-1689363,4432322
3,26775274,-1757587,4625785
3,26741619,-1816101,4489654
3,26780202,-1621063,4398950
3,26787890,-1745147,4606353
3,26665545,-1771800,4421551
3,26807563,-1650807,4643484
3,26585613,-1892514,4374704
3,26822107,-1649912,4435715
3,26635692,-1774057,4439273
3,26633728,-1771967,4422372
3,26795884,-1756015,4547635
3,26589629,-1726216,4722642
3,26519572,-1686430,4366079
3,26773832,-1879247,4328434
3,26697427,-1698934,4481761
3,26728703,-1752194,4592222
3,26649333,-1520742,4568973
3,26829673,-1835300,4393564
3,26659304,-1709779,4490050
3,26784013,-1657447,4435984
3,26770724,-1800905,4595512
3,26833343,-1639543,4440866
3,26904370,-1496196,2672094
3,26488271,-1349491,-2510867
3,26829262,-2257885,-4776228
3,26545092,-2001238,-7609618
3,26733483,-1797675,-9658554
3,26784150,-1939727,-11538245
3,26569598,-1854374,-13817620
3,26610866,-1827412,-15816056
3,26776065,-1799747,-17850507
3,26683240,-1763753,-19919303
3,26587081,-1831638,-22236297
3,26671640,-1662523,-21918215
3,26559997,-1809803,-22225735
3,26593243,-1713021,-21986476
3,26579833,-1725427,-22197025
3,26743329,125982,-22705661
3,27188509,-1437656,-22216719
3,26834615,-1071119,-22335015
3,26856259,-1105698,-22425690
3,26723059,-1090226,-19578046
3,26678130,-1278675,-17860173
3,26619325,-1268636,-15184591
3,26614769,-1588358,-12305881
3,26638866,-1524031,-9555283
3,26608143,-1761686,-6534292
3,26554627,-2623246,675750
3,27005333,-1926502,4296194
3,26606727,-1759874,4320786
3,26638100,-1655556,4346630
3,26800921,-1816479,4489078
3,26669442,-1761567,4319065
3,26760923,-1741444,4394196
3,26806452,-1700926,4422908
3,26595317,-1765100,4559255
3,26925525,-1767753,4419580
3,26527432,-1752588,4337532
3,26824663,-1754411,4467567
3,26631550,-1668702,4274579
3,26801416,-1779024,4577502
3,26584334,-1850435,4268988
3,26900407,-1566942,4546914
3,26548954,-1911349,4481031
3,26810065,-1654794,4226867
3,26657161,-1796844,4333200
3,26618776,-1767344,4221772
3,26829504,-1687845,4463011
3,26544538,-1891479,4153231
3,26491756,-1558515,3716385
3,26707252,-1958013,4509151
3,26854464,-1551175,4452770
3,26595739,-1874932,4279207
4,26657948,-1722690,4634595
4,26498374,-1412777,4519577
4,26520074,-1848093,4287820
4,26764919,-1832687,4503054
4,26955624,-1628802,4465939
4,26612132,-1862549,4334019
4,26885858,-1599236,4527130
4,26575101,-1828889,4482029
4,26767971,-1784739,4496437
4,26832280,-1713442,4487408
4,26634555,-1792248,4361021
4,26790248,-1646876,4630396
4,26568172,-1931359,4358912
4,26963389,-1637451,4418969
4,26630995,-1696810,4464950
4,27011139,-1632014,4520283
4,26579010,-1785148,4411880
4,26847247,-1755204,4350933
4,26715119,-1649831,4421726
4,26840668,-1749248,4515110
4,26675162,-1768672,4460195
4,26634903,-1786982,4501169
4,26741539,-1766786,4439525
4,26655553,-1712139,4459348
4,26798514,-1795736,4564745
4,26527096,-1814445,4318450
4,26873452,-1663137,4510031
4,26574553,-1895664,4396526
4,26880036,-1624172,4583238
4,26753260,-1775435,4397950
4,26593382,-1721577,4413721
4,26548043,-1822944,4364336
4,26942554,-1692986,4531672
4,26558970,-1821439,4413764
4,26898815,-1637044,4588838
4,26532586,-1884260,4430419
4,26949142,-1619367,4445029
4,26549636,-1854833,4557735
4,26973006,-1751821,4548038
4,26651511,-1706024,4339242
4,26823925,-1801904,4504724
4,26596495,-1736912,4402078
4,26760986,-1732449,4471840
4,26491353,-2042017,4175151
4,26848544,-1520654,4632235
4,26833258,-1825825,4608297
4,26762510,-1697397,4386809
4,26341861,-1511344,4503365
4,26836404,-1682359,4239726
4,26695660,-1754419,4507949
4,26661466,-1842897,4459926
4,26944393,-1634737,4440547
4,26580214,-1905282,4536240
4,26688886,-1740466,4140358
4,26667255,-1329106,-754783
4,26793894,-1845241,-3597468
4,26411031,-1815128,-6121253
4,26373164,-1966270,-8168485
4,26373073,-1755051,-10210207
4,26407592,-1817735,-12257195
4,26484164,-1763668,-14488976
4,26349494,-1721843,-16583634
4,26449810,-1838583,-19163214
4,26626221,-1665607,-21379344
4,26354857,-1817677,-20322493
4,26211008,-1930121,-21390740
4,26265840,-1928902,-21478994
4,26334947,-1838827,-21977763
4,26336857,-1655168,-21174124
4,25616946,-1293746,-13995863
4,25641085,-1807104,-13851299
4,25472532,-1720701,-13819220
4,25700897,-1517624,-11807514
4,25535348,-1865900,-9211510
4,25416025,-2205018,-5462858
4,26445856,-3114881,2064864
4,26579762,-3658084,4684001
4,26770661,-3436220,4642998
4,26765203,-1819841,4072677
4,26752107,-1635652,4492821
4,26652179,-1808795,4459911
4,26812552,-1662843,4379260
4,26715379,-1796760,4455568
4,26751241,-1733707,4391104
4,26735286,-1661732,4531661
4,26675859,-1870862,4383233
4,26813106,-1674678,4412364
4,26610816,-1889416,4437380
4,26914948,-1637870,4484049
4,26537288,-1906981,4356863
4,26827384,-1667307,4236307
4,26573637,-1752059,4341156
4,26646189,-1825600,4355911
4,26719608,-1761879,4208139
4,26538273,-1854491,4246337
4,26672629,-1754543,4264886
4,26486210,-1780769,4257780
4,26754416,-1813775,4202952
4,26571158,-1674398,4045486
4,26621026,-1871549,4248169
4,26867295,-1857451,3589314
4,26690275,-1895909,4450375
4,26820811,-1646925,4287904
4,26585243,-1698218,4284055
5,26859815,-1818445,4150758
5,26288386,-1881629,4366870
5,26491555,-1603863,3884090
5,26648235,-1936053,4321048
5,26607633,-1868065,4224994
5,26740079,-1681823,4183216
5,26710101,-1864584,4282665
5,26774428,-1755571,4246244
5,26699224,-1846984,4301186
5,26708957,-1794067,4313836
5,26614850,-1776260,4354102
5,26815189,-1796615,4410786
5,26550223,-1831080,4257960
5,26819221,-1731782,4401273
5,26566770,-1788763,4247538
5,26907204,-1729331,4501799
5,26554854,-1897948,4215837
5,26936846,-1654391,4363940
5,26505821,-1786249,4321207
5,26884632,-1760448,4395005
5,26499898,-1751266,4349080
5,26738641,-1853142,4464372
5,26538518,-1836016,4220970
5,26922242,-1701381,4499686
5,26591710,-1869666,4389383
5,26935226,-1717984,4483969
5,26622853,-1815583,4264378
5,26763879,-1705687,4357599
5,26526898,-1885384,4378341
5,26914995,-1680031,4414531
5,26522965,-1852362,4274118
5,26846289,-1662427,4397236
5,26805592,-1713103,4568074
5,26555168,-1785447,4445480
5,26720630,-1753726,4436751
5,26603455,-1802482,4426233
5,26887954,-1759733,4398464
5,26537936,-1705243,4368092
5,26796290,-1706408,4536493
5,26930517,-1663752,4499946
5,26508104,-1840910,4395521
5,26878769,-1733777,4524301
5,26550713,-1689738,4500280
5,26533171,-1708146,4701156
5,26532449,-1705637,4253388
5,26650084,-1806277,4307721
5,26659614,-1817305,4391217
5,26743181,-1692575,4548059
5,26491421,-1680709,4509314
5,26923844,-1877968,4446449
5,26508387,-1864801,4353044
5,26689681,-1676921,4319243
5,26554981,-1910647,4436346
5,26907410,-1676633,4053337
5,26772356,-1328883,-2277498
5,26447286,-1330723,-5749978
5,26515186,-1147602,-7668880
5,26384103,-1186245,-9852401
5,26451789,-980736,-12042518
5,26435866,-947541,-14107934
5,26329916,-869124,-16342406
5,26295794,-760268,-18356704
5,26305213,-818842,-20423528
5,26112223,-646576,-22669436
5,25928611,-700521,-24755942
5,26074521,-554814,-24042843
5,26020874,-553333,-23939120
5,26068930,-567353,-23806525
5,26052829,-439329,-24100972
5,26952137,-1045924,-22918645
5,27063835,-1021220,-23435746
5,26805570,-1176396,-23809226
5,26833346,-1139075,-23779588
5,26763199,-1064179,-21096864
5,26771994,-1228792,-19402720
5,26750346,-1113422,-16840974
5,26554687,-1367895,-13882053
5,26672236,-1316750,-11159114
5,26401304,-1451701,-8280658
5,26319952,-1587839,-5342667
5,26417367,-1995963,2181452
5,26674378,-1868700,3689105
5,26347271,-1902073,3564385
5,26495072,-1869135,3740680
5,26386718,-1897278,3616445
5,26625602,-1814519,3866674
5,26368979,-1936935,3675094
5,26624433,-1839156,3670604
5,26354495,-1924691,3792456
5,26589431,-1846509,3735149
5,26286093,-1901403,3682396
5,26421345,-1999484,3509224
5,26602797,-1790949,3717814
5,26269232,-2006197,3673158
5,26599708,-1836137,3675409
5,26251854,-1957272,3610147
5,26631444,-1930103,3700061
5,26261219,-1961024,3754778
5,26630239,-1972426,3565258
5,26271588,-1849912,3581553
5,26437209,-1958981,3594571
5,26187878,-1652210,3023735
5,26591755,-2178182,3696313
5,26491912,-1608838,3836554
5,26567142,-2039050,3775780
6,26614952,-1822922,3852000
6,26269197,-1402688,3860277
6,26437845,-1836052,3783365
6,26670786,-1991667,3908197
6,26759848,-1799467,4061742
6,26647772,-1823327,4137057
6,26608052,-1917302,3981840
6,26715194,-1809775,4102366
6,26484079,-1969134,3978044
6,26834332,-1760585,4041228
6,26476579,-1960208,4074790
6,26842834,-1807372,4127322
6,26851504,-1787014,4233039
6,26463763,-1977665,4036297
6,26798244,-1687164,4149675
6,26607241,-1942004,4249855
6,26694927,-1776181,4154453
6,26629432,-1863677,4087504
6,26810536,-1824239,4050911
6,26526102,-1826734,4109355
6,26732275,-1941244,4238215
6,26556386,-1738058,3982995
6,26681760,-1900947,4136832
6,26583427,-1917653,3906081
6,26805457,-1785097,4245354
6,26457301,-1940883,4166980
6,26947793,-1721745,4122116
6,26544259,-1860105,4225642
6,26732987,-1793003,4234732
6,26742949,-1748196,4389231
6,26543358,-1968285,4168219
6,26887899,-1687706,4265122
6,26555470,-1918590,4298489
6,26750151,-1825747,4252218
6,26531361,-1842269,4327644
6,26514339,-1806057,4244883
6,26934325,-1678656,4446085
6,26572847,-1816009,4374062
6,26862942,-1803342,4306693
6,26490267,-1902841,4217922
6,26730012,-1677729,4186957
6,26787610,-1706949,4408975
6,26750861,-1858951,4455389
6,26543769,-1710439,5011879
6,26719640,-1740094,4293500
6,26504111,-1844463,4187062
6,26654005,-1895189,4468317
6,26690480,-1706553,4275871
6,26943830,-1914947,4600754
6,26673954,-1758319,4234007
6,26554953,-1783600,4237175
6,26584972,-1809627,4242350
6,26745364,-1851238,3533879
6,26818989,-1651730,2478366
6,26245071,-1362983,-3571445
6,26265448,-1399765,-6302333
6,26316041,-1314917,-8280802
6,26249912,-1260250,-10663894
6,26139954,-1065833,-12703164
6,26135629,-1161914,-14712488
6,26009281,-911267,-17041429
6,26108322,-853268,-19010497
6,25992863,-728984,-21119083
6,25856326,-655157,-23033170
6,25993221,-631326,-25096579
6,25839240,-329396,-24716755
6,25679524,-574080,-25122688
6,25665200,-455201,-25396769
6,25643004,-477995,-25349002
6,27169039,-1018570,-23812418
6,27040811,-1508345,-24077688
6,26666566,-1450398,-24457086
6,26729358,-1409469,-24363366
6,26542595,-1380023,-21437883
6,26715240,-1551437,-19640228
6,26480449,-1423661,-16983077
6,26524323,-1621685,-13987131
6,26390819,-1641386,-11301472
6,26343957,-1702703,-8229050
6,26010976,-1840281,-4669093
6,26384068,-2081000,2355384
6,26369129,-2135010,3220742
6,26320436,-1989144,3208466
6,26462856,-1924429,3372791
6,26296154,-1963166,3257102
6,26485659,-1940910,3391984
6,26245075,-2077976,3195684
6,26523870,-1889578,3277162
6,26257942,-1952485,3422119
6,26527498,-1909048,3536277
6,26287519,-1919896,3482861
6,26592064,-1968017,3484412
6,26338721,-1841342,3422007
6,26492376,-1998835,3594500
6,26350789,-1851721,3450157
6,26476249,-2000728,3597003
6,26490803,-1996430,3501557
6,26322925,-1909188,3564814
6,26577957,-2008602,3381381
6,26247432,-1820131,3255822
6,26537651,-2029212,3668964
6,26503852,-1900609,2805369
6,26410124,-2064646,3615203
6,26667256,-1912984,3563373
6,26484071,-1769102,3646941
7,26668608,-1829810,4325183
7,26414469,-1938702,4646248
7,26335169,-1975722,4353530
7,27024374,-1596938,4424419
7,26475430,-1821634,4352220
7,26757360,-1859825,4471742
7,26673990,-1673302,4451433
7,26855862,-1755565,4589605
7,26550358,-1807851,4323011
7,26938985,-1624839,4631859
7,26494424,-1960831,4273100
7,26846334,-1588081,4602039
7,26594921,-1882868,4426224
7,26893815,-1631528,4500019
7,26505304,-1923325,4363280
7,26918217,-1602153,4489943
7,26838733,-1701050,4555317
7,26619959,-1823408,4352528
7,26610460,-1750308,4382873
7,26705851,-1835307,4499382
7,26712292,-1697665,4467771
7,26656211,-1782887,4502552
7,26781663,-1757051,4452348
7,26643970,-1733665,4375157
7,26763515,-1770190,4550622
7,26781072,-1672448,4483773
7,26564345,-1880911,4403418
7,26858944,-1698414,4435451
7,26585665,-1746975,4493251
7,26713765,-1829160,4510902
7,26519355,-1924845,4450842
7,26884926,-1594083,4509851
7,26602438,-1823810,4463966
7,26898033,-1609354,4527832
7,26484057,-1936241,4501223
7,26789939,-1740211,4331804
7,26608224,-1814563,4451006
7,26665486,-1757068,4612812
7,26718282,-1794530,4541091
7,26583341,-1769876,4326387
7,26858433,-1717685,4637072
7,26551176,-1827687,4405848
7,26760126,-1706107,4624685
7,26549311,-2105559,4213731
7,26835705,-1444382,4508398
7,26721710,-1824041,4580920
7,26705496,-1739841,4310232
7,26357423,-2183126,4534030
7,26901430,-1550210,4424555
7,26784831,-1723099,4678379
7,26811523,-1784718,4435572
7,26669078,-1718078,4442506
7,26558913,-1890344,4392366
7,26714371,-2217250,3833181
7,26543764,-2244269,-1743314
7,26186245,-2053456,-4960958
7,26213552,-1942579,-6935833
7,26146025,-2122539,-8943158
7,26174775,-2057649,-10920475
7,26413872,-2061798,-13224016
7,26481735,-2112541,-15483255
7,26458053,-2089014,-17718776
7,26728391,-2262744,-19743589
7,26599477,-2283052,-22193654
7,26170372,-2668882,-19850849
7,26130987,-2769891,-21064057
7,26288384,-2590045,-22259952
7,26413275,-2560750,-22428764
7,26604074,-1201543,-18283676
7,25986716,-1633291,-15766187
7,26121071,-1227904,-15451137
7,26220509,-1412555,-14678087
7,25929494,-1536983,-14092215
7,26389141,-1576586,-11322823
7,26200290,-1837126,-8050605
7,26249181,-1926661,-4652359
7,27096344,-3584772,3253747
7,26339509,-3171673,4394216
7,26634444,-3057586,4097812
7,26787141,-1751479,4280517
7,26712839,-1716764,4493293
7,26480114,-1936597,4324672
7,26848311,-1722828,4484924
7,26521008,-1887600,4375309
7,26927076,-1632255,4536470
7,26595941,-1899176,4305935
7,26882174,-1590204,4443159
7,26538100,-1782785,4396880
7,26803234,-1788163,4557369
7,26658367,-1775501,4348298
7,26704533,-1779989,4417834
7,26813224,-1685362,4406218
7,26556224,-1861811,4510815
7,26913983,-1701461,4347986
7,26638596,-1744878,4344546
7,26781897,-1736555,4490615
7,26569533,-1866754,4369032
7,26941124,-1619063,4502202
7,26569835,-1885150,4382767
7,26756712,-1679009,4491278
7,26743472,-1766635,4292896
7,26912377,-1664457,4562923
7,26700407,-1760406,4415617
7,26678502,-1780799,4247695
8,26732309,-1733879,4462876
8,26307488,-1958002,4504020
8,26508222,-1801493,4438919
8,26795736,-1860089,4616819
8,26833714,-1615521,4517079
8,26685492,-1788968,4455300
8,26778650,-1717783,4557598
8,26549979,-1821771,4421290
8,26918929,-1705665,4540713
8,26574279,-1757728,4403626
8,26960742,-1643043,4508268
8,26675930,-1785144,4451894
8,26874776,-1680865,4569687
8,26674765,-1848154,4409011
8,26698552,-1683262,4390832
8,26645691,-1853021,4526885
8,26902483,-1645513,4491757
8,26712978,-1734685,4411269
8,26665345,-1806713,4406040
8,26865599,-1632338,4590876
8,26614432,-1855183,4427463
8,26829495,-1615511,4426757
8,26829943,-1724870,4628812
8,26587172,-1797459,4383045
8,26775857,-1661315,4628742
8,26758946,-1813040,4465839
8,26706626,-1757260,4521216
8,26702610,-1764994,4493122
8,26844643,-1746876,4435573
8,26764923,-1691093,4418436
8,26624414,-1843072,4475751
8,27025819,-1556686,4544561
8,26524278,-1884124,4373667
8,26903010,-1708262,4357250
8,26688059,-1632350,4572027
8,26838323,-1621184,4608066
8,26631542,-1858068,4435301
8,26891787,-1614637,4447657
8,26630573,-1849590,4423418
8,26692359,-1780886,4443767
8,26848729,-1667793,4694067
8,26650848,-1834693,4322386
8,26506765,-1827425,4299476
8,26774168,-1633406,4972846
8,26687666,-1873592,4549050
8,26662321,-1884587,4280374
8,26655708,-1759446,4298731
8,26367938,-1761500,3765335
8,26712800,-1976357,4479100
8,26777941,-1607635,4559735
8,26644541,-1743988,4396854
8,26639104,-1903393,4390899
8,26652590,-1689904,4467018
8,26582625,-1932569,4404920
8,26729700,-1912413,2881028
8,26543413,-2107636,-2634075
8,26179324,-2018755,-5380804
8,26231813,-1944316,-7449446
8,26204545,-2123764,-9653578
8,26123357,-2092632,-11890956
8,26259058,-2105724,-14051114
8,26396925,-2155363,-16465775
8,26467235,-2212824,-18765392
8,26459308,-2318058,-21106173
8,26262944,-2216235,-21964290
8,26387510,-2395734,-22250082
8,26360340,-2443882,-22529248
8,26289030,-2461418,-22128902
8,26315759,-2577611,-22166193
8,26812654,-2958224,-13882494
8,26163067,-1681796,-14167738
8,26037238,-1805162,-14056464
8,26217949,-1801068,-14174809
8,26354983,-1909113,-10750742
8,26306471,-1812361,-8607159
8,26277971,-1951386,-5484015
8,27157819,-3303138,2385998
8,26639507,-3359391,4451029
8,26642655,-3066486,4583972
8,26640756,-1918389,4398527
8,26726194,-1754904,4474627
8,26662043,-1712437,4342750
8,26932319,-1725773,4461505
8,26642531,-1790736,4390262
8,26683680,-1756361,4490561
8,26876539,-1723786,4442697
8,26616641,-1727312,4390139
8,26799189,-1776254,4552023
8,26527290,-1861367,4307244
8,26936687,-1646908,4472118
8,26672211,-1848563,4271089
8,26727351,-1653342,4442861
8,26734711,-1822109,4451514
8,26676185,-1752645,4309451
8,26887153,-1701496,4569380
8,26522640,-1863135,4201509
8,26905608,-1596931,4622973
8,26689788,-1810066,4434732
8,26790172,-1675292,4319355
8,26704416,-1788675,4462233
8,26571221,-1866119,4329742
8,26782619,-1966933,4108043
8,26760427,-1594872,4337030
8,26746736,-1717349,4585889
8,26784502,-1731580,4528153
9,26746745,-1743245,4453609
9,26475302,-1556818,4367247
9,26747599,-1715750,4469276
9,26638040,-1914074,4468101
9,26917638,-1615918,4501500
9,26683947,-1716481,4376405
9,26651226,-1794945,4490619
9,26934230,-1657670,4413106
9,26492808,-1798861,4345260
9,26918551,-1719448,4499427
9,26602091,-1809991,4384123
9,26871728,-1704704,4517478
9,26562415,-1937012,4300541
9,26866956,-1600504,4480936
9,26764253,-1819273,4556967
9,26714303,-1733640,4401116
9,26872524,-1634474,4548121
9,26532441,-1906525,4336831
9,26922072,-1622634,4643302
9,26591689,-1888463,4413076
9,26827916,-1632611,4373753
9,26707524,-1738185,4508642
9,26649787,-1773527,4430091
9,26900891,-1686752,4525136
9,26576302,-1846628,4297151
9,26909042,-1596628,4405166
9,26665989,-1854565,4543308
9,26831351,-1685170,4446229
9,26746100,-1750794,4494324
9,26632203,-1808866,4246854
9,26854387,-1551283,4595180
9,26627752,-1862496,4434427
9,26875138,-1621190,4455514
9,26721301,-1802447,4485398
9,26795556,-1734161,4533671
9,26872279,-1652152,4702338
9,26616297,-1877775,4352589
9,26929233,-1629876,4372385
9,26595836,-1855868,4415358
9,26757125,-1722479,4361399
9,26556481,-1729870,4360834
9,26835435,-1758403,4564538
9,26810330,-1613187,4334537
9,26587868,-1768296,4793487
9,26589148,-1713932,4187030
9,26713805,-1788556,4363731
9,26690564,-1599499,4459040
9,26806843,-1860780,4647913
9,26928200,-1736536,4563660
9,26693354,-1665689,4545886
9,26646220,-1830524,4359049
9,26645615,-1716849,4374198
9,26677786,-1859017,4452810
9,26778641,-1752426,4391444
9,26857711,-1889982,3049439
9,26582417,-2155106,-1531248
9,26189980,-2137203,-4872151
9,25945911,-2157195,-6730711
9,25932264,-2131267,-8957987
9,25904813,-2092139,-10913387
9,25972455,-2156980,-13353824
9,26111953,-2106468,-15777843
9,26161096,-2250136,-17948960
9,26176040,-2271923,-20580510
9,26216534,-2385311,-22527275
9,25945834,-2496618,-22188396
9,26031420,-2393345,-22312187
9,25931792,-2549412,-21983993
9,26002058,-2399746,-22165805
9,25597079,-1328452,-12864667
9,25730536,-1793448,-13900054
9,25897288,-1516763,-13854596
9,25871228,-1626582,-14198674
9,26244683,-1695948,-10734254
9,26042349,-1721454,-8124907
9,26043693,-1871973,-4847783
9,27312836,-3400856,4595530
9,26483663,-3342342,4175693
9,26737167,-3009087,4210985
9,27029893,-1490709,4482612
9,26568680,-1804088,4392080
9,26656266,-1811076,4453702
9,26706997,-1741332,4398489
