2.440671750854379297e+03,0.000000000000000000e+00,9.121231370442311572e+02
0.000000000000000000e+00,2.505773434909973730e+03,5.615862504115871161e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
